project,market_segment,district,tenure,property_type,price,area_sqm,area_sqft,contract_date_raw,contract_date,type_of_sale,floor_range
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Semi-detached,7000000,278.2,2994.5,0821,2021-08,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Detached,13000000,691.8,7446.5,0422,2022-04,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Detached,14100000,581.5,6259.2,0424,2024-04,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Semi-detached,10888888,321.4,3459.5,0226,2026-02,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Terrace,5400000,169.3,1822.3,1125,2025-11,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Semi-detached,7000000,278.2,2994.5,0821,2021-08,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Detached,13000000,691.8,7446.5,0422,2022-04,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Detached,14100000,581.5,6259.2,0424,2024-04,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Semi-detached,10888888,321.4,3459.5,0226,2026-02,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Terrace,5400000,169.3,1822.3,1125,2025-11,3,-
SAGE,CCR,10,Freehold,Condominium,15150000,424,4563.9,0822,2022-08,3,01-05
SAGE,CCR,10,Freehold,Condominium,12800000,435,4682.3,0426,2026-04,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,2408000,110,1184.0,0123,2023-01,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,2890000,141,1517.7,0223,2023-02,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,3690000,163,1754.5,0223,2023-02,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,2980000,144,1550.0,0924,2024-09,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,2450000,108,1162.5,0224,2024-02,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,4100000,198,2131.3,0823,2023-08,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,6138000,248,2669.4,1124,2024-11,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,3050000,144,1550.0,0825,2025-08,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,4080000,161,1733.0,0525,2025-05,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,6880000,264,2841.7,1225,2025-12,3,01-05
GALLOP GABLES,CCR,10,Freehold,Condominium,4108000,162,1743.8,0825,2025-08,3,01-05
VOLARI,CCR,10,Freehold,Condominium,2870000,123,1324.0,0721,2021-07,3,01-05
VOLARI,CCR,10,Freehold,Condominium,3300000,123,1324.0,0622,2022-06,3,06-10
VOLARI,CCR,10,Freehold,Condominium,4080000,152,1636.1,1022,2022-10,3,01-05
VOLARI,CCR,10,Freehold,Condominium,5400000,202,2174.3,0924,2024-09,3,01-05
VOLARI,CCR,10,Freehold,Condominium,4900000,189,2034.4,1223,2023-12,3,01-05
VOLARI,CCR,10,Freehold,Condominium,5680000,212,2281.9,0524,2024-05,3,06-10
VOLARI,CCR,10,Freehold,Condominium,5850000,202,2174.3,0325,2025-03,3,06-10
VOLARI,CCR,10,Freehold,Condominium,6080000,202,2174.3,0625,2025-06,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,1990000,103,1108.7,1021,2021-10,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,2450000,143,1539.2,1021,2021-10,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,1490000,76,818.1,0721,2021-07,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,1080000,67,721.2,0522,2022-05,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,1100000,66,710.4,0522,2022-05,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,2320000,105,1130.2,0722,2022-07,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,1030000,61,656.6,0622,2022-06,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,2250000,108,1162.5,0324,2024-03,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,3088888,183,1969.8,0824,2024-08,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,2000000,103,1108.7,1224,2024-12,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,3020000,183,1969.8,0325,2025-03,3,01-05
STEVENS SUITES,CCR,10,Freehold,Apartment,1340000,66,710.4,1125,2025-11,3,01-05
IRIDIUM,CCR,11,Freehold,Apartment,1260000,71,764.2,1021,2021-10,3,06-10
IRIDIUM,CCR,11,Freehold,Apartment,1915000,100,1076.4,1221,2021-12,3,01-05
IRIDIUM,CCR,11,Freehold,Apartment,1910000,99,1065.6,0721,2021-07,3,06-10
IRIDIUM,CCR,11,Freehold,Apartment,1450000,71,764.2,0721,2021-07,3,06-10
IRIDIUM,CCR,11,Freehold,Apartment,1910000,100,1076.4,1121,2021-11,3,06-10
IRIDIUM,CCR,11,Freehold,Apartment,2100000,99,1065.6,0223,2023-02,3,01-05
IRIDIUM,CCR,11,Freehold,Apartment,3150000,239,2572.6,0922,2022-09,3,16-20
IRIDIUM,CCR,11,Freehold,Apartment,2180000,99,1065.6,1223,2023-12,3,11-15
IRIDIUM,CCR,11,Freehold,Apartment,1928000,99,1065.6,0824,2024-08,3,01-05
IRIDIUM,CCR,11,Freehold,Apartment,2300000,99,1065.6,0325,2025-03,3,11-15
ALLAMANDA GROVE,CCR,10,Freehold,Detached,11388000,559.1,6018.1,1121,2021-11,3,-
ALLAMANDA GROVE,CCR,10,Freehold,Semi-detached,8375000,349.9,3766.3,0721,2021-07,3,-
ALLAMANDA GROVE,CCR,10,Freehold,Terrace,5450000,177.4,1909.5,0422,2022-04,3,-
ALEGRIA,CCR,11,Freehold,Apartment,1050000,62,667.4,0522,2022-05,3,01-05
SWISS CLUB PARK,CCR,11,Freehold,Detached,26300000,1802.9,19406.2,0622,2022-06,3,-
SWISS CLUB PARK,CCR,11,Freehold,Detached,27280000,1252.5,13481.8,0722,2022-07,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,55088000,2573.3,27698.7,1122,2022-11,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,49000000,1961.7,21115.5,0724,2024-07,3,-
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,1610000,89,958.0,0921,2021-09,3,06-10
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2400000,126,1356.3,0821,2021-08,3,01-05
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2800000,158,1700.7,0122,2022-01,3,01-05
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2400000,127,1367.0,0422,2022-04,3,01-05
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,1660000,88,947.2,0422,2022-04,3,01-05
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,3130000,158,1700.7,0622,2022-06,3,01-05
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2450000,126,1356.3,0222,2022-02,3,06-10
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,1650000,89,958.0,0222,2022-02,3,06-10
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,3280000,158,1700.7,0323,2023-03,3,06-10
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2050000,89,958.0,1024,2024-10,3,06-10
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2700000,128,1377.8,0724,2024-07,3,06-10
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,1800000,88,947.2,0923,2023-09,3,01-05
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2750000,126,1356.3,0224,2024-02,3,01-05
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2730000,130,1399.3,1025,2025-10,3,01-05
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2750000,126,1356.3,1025,2025-10,3,01-05
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2075000,89,958.0,0426,2026-04,3,06-10
THE MERASAGA,CCR,10,99 yrs lease commencing from 1991,Condominium,2020000,88,947.2,1225,2025-12,3,01-05
LANDED HOUSING DEVELOPMENT,CCR,09,Freehold,Terrace,4300000,153.3,1650.1,0721,2021-07,3,-
LANDED HOUSING DEVELOPMENT,CCR,09,Freehold,Terrace,4300000,153.3,1650.1,0721,2021-07,3,-
CHANCERY PARK,CCR,11,Freehold,Condominium,2950000,156,1679.2,0921,2021-09,3,01-05
CHANCERY PARK,CCR,11,Freehold,Condominium,4150000,231,2486.5,0623,2023-06,3,01-05
CHANCERY PARK,CCR,11,Freehold,Condominium,4100000,221,2378.8,0224,2024-02,3,01-05
CHANCERY PARK,CCR,11,Freehold,Condominium,3400000,156,1679.2,0226,2026-02,3,01-05
ONE CLAYMORE,CCR,09,Freehold,Apartment,3080000,183,1969.8,1023,2023-10,3,21-25
ONE CLAYMORE,CCR,09,Freehold,Apartment,2080000,88,947.2,0823,2023-08,3,06-10
ONE CLAYMORE,CCR,09,Freehold,Apartment,3218000,183,1969.8,0124,2024-01,3,21-25
ONE CLAYMORE,CCR,09,Freehold,Apartment,3000000,183,1969.8,1025,2025-10,3,11-15
KIM SIA COURT,CCR,09,Freehold,Apartment,2938000,132,1420.8,1121,2021-11,3,06-10
KIM SIA COURT,CCR,09,Freehold,Apartment,2880000,132,1420.8,1021,2021-10,3,06-10
KIM SIA COURT,CCR,09,Freehold,Apartment,2100000,99,1065.6,0921,2021-09,3,06-10
KIM SIA COURT,CCR,09,Freehold,Apartment,3188888,132,1420.8,0523,2023-05,3,06-10
KIM SIA COURT,CCR,09,Freehold,Apartment,2600000,99,1065.6,0523,2023-05,3,01-05
KIM SIA COURT,CCR,09,Freehold,Apartment,3050000,132,1420.8,0623,2023-06,3,01-05
KIM SIA COURT,CCR,09,Freehold,Apartment,2880000,132,1420.8,1123,2023-11,3,11-15
KIM SIA COURT,CCR,09,Freehold,Apartment,2300000,99,1065.6,0424,2024-04,3,11-15
KIM SIA COURT,CCR,09,Freehold,Apartment,2920000,132,1420.8,0524,2024-05,3,11-15
KIM SIA COURT,CCR,09,Freehold,Apartment,2180000,99,1065.6,0724,2024-07,3,01-05
KIM SIA COURT,CCR,09,Freehold,Apartment,2250000,99,1065.6,0524,2024-05,3,01-05
KIM SIA COURT,CCR,09,Freehold,Apartment,2938000,132,1420.8,0524,2024-05,3,11-15
KIM SIA COURT,CCR,09,Freehold,Apartment,2288000,99,1065.6,0524,2024-05,3,01-05
KIM SIA COURT,CCR,09,Freehold,Apartment,2800000,132,1420.8,1124,2024-11,3,06-10
KIM SIA COURT,CCR,09,Freehold,Apartment,2940000,132,1420.8,1224,2024-12,3,01-05
KIM SIA COURT,CCR,09,Freehold,Apartment,2268888,99,1065.6,0525,2025-05,3,01-05
KIM SIA COURT,CCR,09,Freehold,Apartment,2950000,132,1420.8,0225,2025-02,3,11-15
KIM SIA COURT,CCR,09,Freehold,Apartment,2938000,132,1420.8,1125,2025-11,3,11-15
KIM SIA COURT,CCR,09,Freehold,Apartment,2328888,99,1065.6,0625,2025-06,3,06-10
KIM SIA COURT,CCR,09,Freehold,Apartment,3005000,132,1420.8,0626,2026-06,3,11-15
KIM SIA COURT,CCR,09,Freehold,Apartment,2980000,132,1420.8,0326,2026-03,3,06-10
KIM SIA COURT,CCR,09,Freehold,Apartment,2900000,132,1420.8,0426,2026-04,3,01-05
KIM SIA COURT,CCR,09,Freehold,Apartment,2200000,99,1065.6,0925,2025-09,3,06-10
KIM SIA COURT,CCR,09,Freehold,Apartment,2918000,132,1420.8,0626,2026-06,3,06-10
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,26500000,1195.7,12870.4,0124,2024-01,3,-
ENG AUN PARK,CCR,11,Freehold,Semi-detached,5500000,256.3,2758.8,0721,2021-07,3,-
ENG AUN PARK,CCR,11,Freehold,Terrace,4400000,160.1,1723.3,0123,2023-01,3,-
ENG AUN PARK,CCR,11,Freehold,Terrace,4320000,153.8,1655.5,0823,2023-08,3,-
ENG AUN PARK,CCR,11,Freehold,Terrace,5590000,136.8,1472.5,0525,2025-05,3,-
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3200000,221,2378.8,1024,2024-10,3,01-05
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3230000,221,2378.8,1024,2024-10,3,01-05
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3160000,215,2314.2,0624,2024-06,3,01-05
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3600000,214,2303.5,0723,2023-07,3,11-15
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3550000,243,2615.6,0624,2024-06,3,11-15
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3450000,221,2378.8,1024,2024-10,3,16-20
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3702000,243,2615.6,0624,2024-06,3,16-20
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3280000,221,2378.8,0124,2024-01,3,11-15
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3200000,215,2314.2,0124,2024-01,3,06-10
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3123900,215,2314.2,0424,2024-04,3,11-15
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3200000,221,2378.8,0424,2024-04,3,06-10
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3680000,243,2615.6,0424,2024-04,3,11-15
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3350000,225,2421.9,0425,2025-04,3,01-05
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3277000,225,2421.9,0325,2025-03,3,01-05
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3220000,221,2378.8,0125,2025-01,3,06-10
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3700000,243,2615.6,0325,2025-03,3,06-10
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3750000,240,2583.3,0725,2025-07,3,11-15
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3480000,240,2583.3,0325,2025-03,3,01-05
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,6600000,478,5145.1,0825,2025-08,3,16-20
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,2900000,214,2303.5,0325,2025-03,3,01-05
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3500000,231,2486.5,0325,2025-03,3,11-15
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3800000,240,2583.3,1125,2025-11,3,11-15
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3200000,221,2378.8,1224,2024-12,3,06-10
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3400000,231,2486.5,0725,2025-07,3,01-05
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3200000,215,2314.2,0326,2026-03,3,06-10
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3400000,220,2368.1,0226,2026-02,3,16-20
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3380000,214,2303.5,1125,2025-11,3,16-20
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3150000,214,2303.5,0525,2025-05,3,01-05
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3825000,240,2583.3,0925,2025-09,3,01-05
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3300000,214,2303.5,0925,2025-09,3,16-20
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3238000,221,2378.8,0525,2025-05,3,06-10
HORIZON TOWERS,CCR,09,99 yrs lease commencing from 1979,Condominium,3600000,240,2583.3,0625,2025-06,3,11-15
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,9700000,428,4606.9,0921,2021-09,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5400000,198,2131.3,1021,2021-10,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5250000,198,2131.3,1021,2021-10,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,12500000,437,4703.8,0721,2021-07,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2750000,97,1044.1,0721,2021-07,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,6450000,247,2658.7,0921,2021-09,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5200000,196,2109.7,0821,2021-08,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,9500000,410,4413.2,0721,2021-07,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2780000,97,1044.1,0721,2021-07,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,6398000,248,2669.4,0721,2021-07,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,6514000,246,2647.9,1221,2021-12,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2680000,97,1044.1,0322,2022-03,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5500000,198,2131.3,0422,2022-04,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7000000,247,2658.7,0422,2022-04,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2780000,97,1044.1,0722,2022-07,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7200000,247,2658.7,0123,2023-01,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7000000,248,2669.4,0922,2022-09,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,9500000,348,3745.8,0323,2023-03,3,11-15
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7350000,246,2647.9,0223,2023-02,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2680000,97,1044.1,1222,2022-12,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5600000,196,2109.7,0822,2022-08,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2880000,97,1044.1,0523,2023-05,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,8650000,348,3745.8,0524,2024-05,3,11-15
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,6200000,198,2131.3,1123,2023-11,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2850000,97,1044.1,1024,2024-10,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7500000,248,2669.4,1024,2024-10,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7450000,247,2658.7,0924,2024-09,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5880000,198,2131.3,0924,2024-09,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5850000,198,2131.3,0824,2024-08,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2780000,97,1044.1,0124,2024-01,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5650000,196,2109.7,1224,2024-12,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5950000,196,2109.7,1224,2024-12,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2810000,97,1044.1,0724,2024-07,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,13000000,437,4703.8,1124,2024-11,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,15800000,748,8051.4,0625,2025-06,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,16000000,569,6124.7,0325,2025-03,3,11-15
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7500000,248,2669.4,0925,2025-09,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7520000,247,2658.7,0126,2026-01,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5924000,196,2109.7,0226,2026-02,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,16300000,569,6124.7,0226,2026-02,3,11-15
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,6000000,198,2131.3,0425,2025-04,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7500000,248,2669.4,1125,2025-11,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7840000,233,2508.0,1025,2025-10,3,11-15
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2840000,97,1044.1,1025,2025-10,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,5820000,198,2131.3,0225,2025-02,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,6098000,196,2109.7,0326,2026-03,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,6100000,196,2109.7,0426,2026-04,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7550000,248,2669.4,0526,2026-05,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,14000000,437,4703.8,0226,2026-02,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2800000,97,1044.1,0226,2026-02,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2850000,97,1044.1,0225,2025-02,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7600000,248,2669.4,0225,2025-02,3,01-05
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,7590000,246,2647.9,0126,2026-01,3,06-10
LEEDON RESIDENCE,CCR,10,Freehold,Condominium,2900000,97,1044.1,0425,2025-04,3,06-10
TANGLIN HILL CONDOMINIUM,CCR,10,Freehold,Condominium,5200000,268,2884.7,1122,2022-11,3,-
TANGLIN HILL CONDOMINIUM,CCR,10,Freehold,Condominium,2850000,145,1560.8,0922,2022-09,3,-
TANGLIN HILL CONDOMINIUM,CCR,10,Freehold,Condominium,3008000,145,1560.8,1123,2023-11,3,-
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,12250000,284,3056.9,1021,2021-10,3,11-15
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,25500000,586,6307.6,0821,2021-08,3,11-15
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,12500000,287,3089.2,0821,2021-08,3,06-10
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,13600000,287,3089.2,0322,2022-03,3,01-05
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,14000000,284,3056.9,0922,2022-09,3,16-20
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,13380000,287,3089.2,0922,2022-09,3,16-20
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,13000000,287,3089.2,0623,2023-06,3,06-10
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,13000000,284,3056.9,0424,2024-04,3,01-05
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,37000000,579,6232.3,0126,2026-01,3,16-20
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,19180000,284,3056.9,0925,2025-09,3,11-15
THE MARQ ON PATERSON HILL,CCR,09,Freehold,Condominium,14250000,284,3056.9,0526,2026-05,3,11-15
MINBU VILLA,CCR,11,Freehold,Apartment,2800000,217,2335.8,0921,2021-09,3,06-10
MINBU VILLA,CCR,11,Freehold,Apartment,2850000,217,2335.8,0622,2022-06,3,06-10
MINBU VILLA,CCR,11,Freehold,Apartment,3100000,234,2518.8,0425,2025-04,3,06-10
MINBU VILLA,CCR,11,Freehold,Apartment,3180000,217,2335.8,0425,2025-04,3,06-10
MINBU VILLA,CCR,11,Freehold,Apartment,3280000,234,2518.8,0326,2026-03,3,06-10
THE PRINCETON,CCR,10,Freehold,Apartment,1890000,101,1087.2,0721,2021-07,3,16-20
THE PRINCETON,CCR,10,Freehold,Apartment,1980000,101,1087.2,0822,2022-08,3,06-10
THE PRINCETON,CCR,10,Freehold,Apartment,1650000,80,861.1,0523,2023-05,3,11-15
THE PRINCETON,CCR,10,Freehold,Apartment,1568000,80,861.1,1122,2022-11,3,06-10
THE PRINCETON,CCR,10,Freehold,Apartment,1795000,80,861.1,0624,2024-06,3,16-20
THE PRINCETON,CCR,10,Freehold,Apartment,2200000,101,1087.2,0624,2024-06,3,06-10
THE PRINCETON,CCR,10,Freehold,Apartment,2175000,101,1087.2,0524,2024-05,3,16-20
THE PRINCETON,CCR,10,Freehold,Apartment,1805000,80,861.1,1124,2024-11,3,16-20
THE PRINCETON,CCR,10,Freehold,Apartment,2190000,101,1087.2,1124,2024-11,3,01-05
THE PRINCETON,CCR,10,Freehold,Apartment,2200000,101,1087.2,0425,2025-04,3,01-05
THE PRINCETON,CCR,10,Freehold,Apartment,1830000,80,861.1,1225,2025-12,3,06-10
BASSEIN COURT,CCR,11,Freehold,Apartment,2050000,130,1399.3,0821,2021-08,3,06-10
BASSEIN COURT,CCR,11,Freehold,Apartment,2100000,130,1399.3,0624,2024-06,3,01-05
PARVIS,CCR,10,Freehold,Condominium,4689000,242,2604.9,1021,2021-10,3,01-05
PARVIS,CCR,10,Freehold,Condominium,3380000,158,1700.7,0721,2021-07,3,01-05
PARVIS,CCR,10,Freehold,Condominium,3580000,158,1700.7,0721,2021-07,3,06-10
PARVIS,CCR,10,Freehold,Condominium,2100000,92,990.3,1121,2021-11,3,01-05
PARVIS,CCR,10,Freehold,Condominium,3450000,158,1700.7,1021,2021-10,3,01-05
PARVIS,CCR,10,Freehold,Condominium,3800000,158,1700.7,0122,2022-01,3,01-05
PARVIS,CCR,10,Freehold,Condominium,3900000,158,1700.7,0522,2022-05,3,06-10
PARVIS,CCR,10,Freehold,Condominium,4540000,187,2012.8,0722,2022-07,3,01-05
PARVIS,CCR,10,Freehold,Condominium,3820000,158,1700.7,0522,2022-05,3,11-15
PARVIS,CCR,10,Freehold,Condominium,4300000,187,2012.8,0222,2022-02,3,06-10
PARVIS,CCR,10,Freehold,Condominium,3850000,158,1700.7,0822,2022-08,3,01-05
PARVIS,CCR,10,Freehold,Condominium,2200000,92,990.3,0622,2022-06,3,06-10
PARVIS,CCR,10,Freehold,Condominium,4380000,185,1991.3,0122,2022-01,3,01-05
PARVIS,CCR,10,Freehold,Condominium,2280000,111,1194.8,1022,2022-10,3,01-05
PARVIS,CCR,10,Freehold,Condominium,4660000,187,2012.8,0822,2022-08,3,06-10
PARVIS,CCR,10,Freehold,Condominium,5400000,242,2604.9,1122,2022-11,3,01-05
PARVIS,CCR,10,Freehold,Condominium,2258000,92,990.3,0523,2023-05,3,01-05
PARVIS,CCR,10,Freehold,Condominium,4958000,185,1991.3,0523,2023-05,3,11-15
PARVIS,CCR,10,Freehold,Condominium,5900000,259,2787.9,0523,2023-05,3,11-15
PARVIS,CCR,10,Freehold,Condominium,6200000,259,2787.9,0723,2023-07,3,11-15
PARVIS,CCR,10,Freehold,Condominium,2308000,92,990.3,1023,2023-10,3,11-15
PARVIS,CCR,10,Freehold,Condominium,2395000,92,990.3,1023,2023-10,3,06-10
PARVIS,CCR,10,Freehold,Condominium,5000000,187,2012.8,0724,2024-07,3,06-10
PARVIS,CCR,10,Freehold,Condominium,4850000,187,2012.8,0424,2024-04,3,06-10
